"status","installedtime","executiontype","patchseverity","title","severity","executiontime","compliancetype","classification","id","documentversion","patchstate","patchbaselineid","documentname","patchgroup","executionid","resourceid","capturetime","schemaversion","accountid","region","resourcetype"
"COMPLIANT","2020-05-27T00:47:36Z","Command","","nano.x86_64:0:2.9.8-2.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","nano.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:45Z","Command","","ncurses.x86_64:0:6.0-8.20170212.amzn2.1.3","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","ncurses.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:24Z","Command","","ncurses-base.noarch:0:6.0-8.20170212.amzn2.1.3","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","ncurses-base.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:26Z","Command","","ncurses-libs.x86_64:0:6.0-8.20170212.amzn2.1.3","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","ncurses-libs.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:16Z","Command","","net-tools.x86_64:0:2.0-0.22.20131004git.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","net-tools.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:34Z","Command","","newt.x86_64:0:0.52.15-4.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","newt.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:01Z","Command","","newt-python.x86_64:0:0.52.15-4.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","newt-python.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:16Z","Command","","nfs-utils.x86_64:1:1.3.0-0.54.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","nfs-utils.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:27Z","Command","","nspr.x86_64:0:4.21.0-1.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","nspr.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:05Z","Command","","nss-pem.x86_64:0:1.0.3-5.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","nss-pem.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:34Z","Command","","nss-softokn.x86_64:0:3.44.0-8.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","nss-softokn.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:31Z","Command","","nss-softokn-freebl.x86_64:0:3.44.0-8.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","nss-softokn-freebl.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:27Z","Command","","nss-util.x86_64:0:3.44.0-4.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","nss-util.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:36Z","Command","","ntsysv.x86_64:0:1.7.4-1.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","ntsysv.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:45Z","Command","","numactl-libs.x86_64:0:2.0.9-7.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","numactl-libs.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:07Z","Command","","openldap.x86_64:0:2.4.44-15.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","openldap.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:11Z","Command","","openssh.x86_64:0:7.4p1-21.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","openssh.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:24Z","Command","","openssh-clients.x86_64:0:7.4p1-21.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","openssh-clients.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:16Z","Command","","openssh-server.x86_64:0:7.4p1-21.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","openssh-server.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:12Z","Command","","os-prober.x86_64:0:1.58-9.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","os-prober.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:34Z","Command","","p11-kit.x86_64:0:0.23.5-3.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","p11-kit.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:46Z","Command","","p11-kit-trust.x86_64:0:0.23.5-3.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","p11-kit-trust.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:59Z","Command","","pam.x86_64:0:1.1.8-22.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","pam.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:32Z","Command","","parted.x86_64:0:3.1-29.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","parted.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:07Z","Command","","passwd.x86_64:0:0.79-5.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","passwd.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:23Z","Command","","pciutils.x86_64:0:3.5.1-3.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","pciutils.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:34Z","Command","","pciutils-libs.x86_64:0:3.5.1-3.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","pciutils-libs.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:26Z","Command","","pcre.x86_64:0:8.32-17.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","pcre.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:46Z","Command","","pcre2.x86_64:0:10.23-2.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","pcre2.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-Carp.noarch:0:1.26-244.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-Carp.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-Encode.x86_64:0:2.51-7.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-Encode.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-Exporter.noarch:0:5.68-3.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-Exporter.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-File-Path.noarch:0:2.09-2.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-File-Path.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-File-Temp.noarch:0:0.23.01-3.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-File-Temp.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-Filter.x86_64:0:1.49-3.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-Filter.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-Getopt-Long.noarch:0:2.40-3.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-Getopt-Long.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-HTTP-Tiny.noarch:0:0.033-3.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-HTTP-Tiny.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-PathTools.x86_64:0:3.40-5.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-PathTools.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-Pod-Perldoc.noarch:0:3.20-4.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-Pod-Perldoc.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-Pod-Simple.noarch:1:3.28-4.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-Pod-Simple.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-Pod-Usage.noarch:0:1.63-3.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-Pod-Usage.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-Scalar-List-Utils.x86_64:0:1.27-248.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-Scalar-List-Utils.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-Socket.x86_64:0:2.010-4.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-Socket.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-Storable.x86_64:0:2.45-3.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-Storable.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-Text-ParseWords.noarch:0:3.29-4.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-Text-ParseWords.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-Time-HiRes.x86_64:4:1.9725-3.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-Time-HiRes.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-Time-Local.noarch:0:1.2300-2.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-Time-Local.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-constant.noarch:0:1.27-2.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-constant.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-parent.noarch:1:0.225-244.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-parent.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-podlators.noarch:0:2.5.1-3.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-podlators.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-threads.x86_64:0:1.87-4.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-threads.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:32Z","Command","","perl-threads-shared.x86_64:0:1.43-6.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","perl-threads-shared.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:43Z","Command","","pinentry.x86_64:0:0.8.1-17.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","pinentry.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:58Z","Command","","pkgconfig.x86_64:1:0.27.1-4.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","pkgconfig.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:16Z","Command","","plymouth.x86_64:0:0.8.9-0.28.20140113.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","plymouth.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:16Z","Command","","plymouth-core-libs.x86_64:0:0.8.9-0.28.20140113.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","plymouth-core-libs.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:16Z","Command","","plymouth-scripts.x86_64:0:0.8.9-0.28.20140113.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","plymouth-scripts.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:15Z","Command","","pm-utils.x86_64:0:1.4.1-27.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","pm-utils.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:11Z","Command","","policycoreutils.x86_64:0:2.5-22.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","policycoreutils.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:26Z","Command","","popt.x86_64:0:1.13-16.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","popt.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:25Z","Command","","postfix.x86_64:2:2.10.1-6.amzn2.0.3","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","postfix.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:25Z","Command","","psacct.x86_64:0:6.6.1-13.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","psacct.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:37Z","Command","","psmisc.x86_64:0:22.20-15.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","psmisc.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:46Z","Command","","pth.x86_64:0:2.0.7-23.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","pth.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:07Z","Command","","pygpgme.x86_64:0:0.3-9.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","pygpgme.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:00Z","Command","","pyliblzma.x86_64:0:0.5.3-11.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","pyliblzma.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:01Z","Command","","pystache.noarch:0:0.5.3-2.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","pystache.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
